Player_Name,Year,Month,Region,Platform,Days_Active,Sessions_Per_Month,Avg_Session_Time_Min,In_App_Purchase_USD,Clan_Joined,Update_Event,Satisfaction_Score,Churn_Risk_Score,Churned,Monthly_Active_Index
IronChampion4177,2023,2,Europe,Android,8,60,26.53,17.85,No,None,2.5,13.64,1,480
NightSniper9853,2016,12,South America,Android,1,23,41.6,19.74,No,None,1.6,17.02,1,23
NightSniper4327,2019,12,South America,iOS,21,8,53.85,45.78,No,Minor,1.8,8.15,0,168
SilentKing5747,2016,1,North America,Android,3,32,41.72,34.3,Yes,None,4.2,14,1,96
EliteKnight4083,2018,1,North America,Android,21,48,37.45,2.67,No,Major,5.9,6.45,0,1008
FireSniper4971,2022,8,Asia,iOS,19,34,13.2,20.59,No,None,1.1,8.49,0,646
IronViper2216,2015,10,North America,Android,15,40,24.19,3.53,No,Major,9.9,7.13,0,600
DarkSlayer1385,2024,10,North America,Android,4,57,35.16,3.21,Yes,Minor,9.5,12.02,1,228
RoyalRider9144,2015,10,South America,Android,27,110,56.37,11.93,No,Minor,5.2,3.44,0,2970
ToxicChampion6040,2025,2,Europe,Android,25,63,21.76,13.29,No,Minor,2.3,4.88,0,1575
WarWizard4169,2019,9,South America,iOS,2,72,23.59,2.2,Yes,None,2.5,14.41,1,144
RoyalTitan4568,2019,9,Asia,iOS,30,91,37.43,14.34,No,None,4.5,1.66,0,2730
ProWarrior5926,2024,2,South America,Android,26,79,54.48,3.88,No,None,9.2,3.15,0,2054
GhostDestroyer433,2024,3,Asia,iOS,28,8,34.88,16,No,None,4.7,2.52,0,224
FireChampion8881,2021,2,North America,iOS,17,15,14.59,35.69,No,Minor,4.5,7.29,0,255
RoyalWarrior2866,2025,6,Europe,iOS,12,117,9.15,1.8,No,None,9.3,8.59,0,1404
EliteKnight7592,2026,7,Europe,iOS,20,57,53.89,10.19,Yes,Major,9.9,6.11,0,1140
ProWizard6786,2024,12,South America,iOS,8,92,41.85,5.32,Yes,Minor,4.5,12.09,1,736
ShadowChampion8109,2015,6,Europe,iOS,29,58,17.13,17.1,Yes,Minor,9.7,1.43,0,1682
ProKing5856,2022,3,Asia,iOS,5,88,44.85,44.8,Yes,Minor,2.2,12.56,1,440
SilentTitan5361,2015,12,Asia,iOS,25,49,44.58,4.39,No,None,2.8,5.42,0,1225
NightSniper5705,2026,3,North America,Android,10,21,47.47,22.56,No,None,4.9,12.25,1,210
RoyalSlayer7416,2014,12,South America,Android,19,68,54.07,1.95,Yes,Minor,4.4,6.59,0,1292
NightChampion1458,2023,2,North America,Android,29,62,13.36,15.78,Yes,Minor,3.1,5.06,0,1798
EliteWizard865,2015,2,Europe,Android,9,17,57.62,22.54,No,Minor,5.3,12.12,1,153
ProChampion28,2025,11,North America,Android,16,85,59.92,22.23,No,Minor,7.6,8,0,1360
WarChampion3386,2020,12,Europe,Android,1,55,5.8,26.81,Yes,Minor,2.4,15.25,1,55
NightSlayer1663,2021,5,Asia,Android,15,56,10.02,10.8,Yes,Minor,4.3,9.68,0,840
ShadowWarrior7508,2018,11,South America,Android,2,19,28.87,28.54,No,None,1.3,16.07,1,38
ShadowKnight5264,2019,11,South America,iOS,25,8,6.89,12.81,Yes,Minor,9.6,4.46,0,200
RoyalRaider5492,2025,8,North America,Android,14,86,45.42,7.8,No,Minor,7.8,9.16,0,1204
IronHunter5155,2014,6,Europe,Android,25,111,40.79,7.77,No,None,3.9,4.93,0,2775
ProKing7796,2019,9,Asia,iOS,26,13,47.67,3.86,Yes,None,2.6,3.89,0,338
IronChampion5039,2025,11,Europe,iOS,21,116,59.91,25.5,Yes,None,5.8,6.32,0,2436
IronWizard4699,2021,5,North America,Android,16,71,56.34,3.43,Yes,Minor,3,8.13,0,1136
IceRaider8226,2026,10,Europe,Android,10,95,21.49,20.22,No,Minor,5.9,10.58,0,950
DarkWarrior4148,2016,4,Asia,Android,12,86,26.81,21.89,No,None,4.7,10.17,0,1032
NightViper5193,2024,9,North America,iOS,13,85,47.68,6.76,No,None,6,9.53,0,1105
RoyalMaster2633,2014,12,Asia,Android,20,78,26.35,13.41,Yes,None,5.8,8.08,0,1560
StormSlayer9047,2024,10,North America,iOS,9,61,43.42,22.23,Yes,Minor,1,12.99,1,549
WarLegend1650,2017,11,South America,Android,28,105,55.52,0,Yes,Minor,7.3,1.73,0,2940
RoyalRaider9868,2014,5,Europe,iOS,26,33,27.32,6.42,Yes,Minor,6.3,4.91,0,858
GhostKing8477,2021,1,Asia,iOS,2,51,35.83,9.55,Yes,Minor,6.4,14.35,1,102
UltraKing6287,2018,5,Asia,iOS,19,118,51.28,53.43,Yes,Major,3.5,8.7,0,2242
EliteRaider1793,2014,5,Europe,Android,15,9,31.27,12.48,No,None,9.6,7.25,0,135
ShadowMaster9180,2021,5,Asia,Android,30,115,20.9,14.14,No,Major,4.4,4.42,0,3450
UltraWarrior6657,2022,2,Asia,iOS,15,74,19.2,21.82,Yes,Minor,3.2,10.08,0,1110
StormWarrior8074,2023,6,Asia,iOS,24,68,8.95,12.01,Yes,Minor,1.3,5.5,0,1632
StormLegend1772,2015,5,South America,iOS,1,108,23.17,11.33,No,Major,6.4,14.76,1,108
RoyalKing650,2022,2,Asia,Android,18,63,42.72,73.29,Yes,Minor,8.5,6.52,0,1134
IronSniper7505,2021,12,South America,iOS,21,39,8.24,33.46,Yes,None,2.7,6.99,0,819
ProLegend1659,2020,10,Europe,Android,7,9,20.09,24.2,No,None,7.1,10.29,0,63
StormKnight3397,2016,8,South America,Android,10,54,11.14,13.1,Yes,Minor,1,12.72,1,540
IceWarrior4209,2015,6,Asia,iOS,29,64,27.25,8.5,No,Major,6.4,2.51,0,1856
FireMaster6208,2020,11,Asia,iOS,9,19,10.14,17.92,No,Minor,1.6,12.62,1,171
WarDestroyer809,2018,10,Asia,Android,30,95,46.03,11.82,Yes,Major,9.1,2.95,0,2850
WarSlayer219,2019,12,South America,Android,19,112,56.04,12.57,No,None,3.6,7.43,0,2128
WarRaider4200,2017,11,North America,Android,11,119,15.58,5.01,Yes,Minor,5.4,9.59,0,1309
UltraWizard9761,2015,3,North America,iOS,4,107,18.78,31.33,No,None,4.5,13.69,1,428
ToxicChampion7607,2022,9,Europe,Android,26,101,13.81,31.32,No,Major,6.2,5.73,0,2626
ProViper4479,2016,11,Europe,Android,1,28,15.31,7.16,No,None,3.8,14.79,1,28
IceRider1774,2025,11,Europe,iOS,12,25,22.14,6.83,No,Minor,9.3,8.83,0,300
RoyalMaster6219,2020,4,Asia,Android,1,6,20.46,6.52,No,None,3.9,13.49,1,6
NightChampion7517,2021,3,North America,iOS,17,87,26.18,3.55,No,Major,5.7,7.59,0,1479
ProHunter4560,2015,7,North America,iOS,20,49,33.87,39.07,Yes,None,4.6,8.56,0,980
NightChampion2171,2019,12,Europe,iOS,9,86,45.01,6.17,No,Minor,3.1,11.83,0,774
DarkViper9903,2024,8,North America,iOS,8,14,53.65,23.99,No,Major,9.9,9.05,0,112
WarKnight9966,2021,7,Europe,iOS,4,49,30.27,2.1,No,Minor,7.1,13.6,1,196
FireTitan1717,2020,1,Asia,iOS,8,41,54.99,26.59,No,Minor,5.6,12.73,1,328
NightRider7633,2024,1,North America,iOS,23,27,42.39,3.19,Yes,Minor,6.8,5.87,0,621
WarViper153,2016,5,Asia,iOS,22,49,45.09,3.46,No,None,5.6,5.4,0,1078
UltraTitan7847,2014,8,Asia,iOS,10,45,33.72,35.62,No,None,7.8,9.61,0,450
FireViper9355,2019,10,North America,Android,28,69,33.78,6.88,No,Major,2.9,4.81,0,1932
FireMaster1927,2021,11,South America,iOS,18,65,34.26,3.78,No,None,9.9,6.97,0,1170
RoyalViper8556,2019,3,Europe,Android,15,10,32.06,15.4,Yes,Minor,3.7,10.13,0,150
ProKnight603,2018,8,North America,Android,19,69,30.24,1.56,No,Minor,4.6,8.65,0,1311
FireWarrior8315,2024,3,Asia,iOS,20,22,47.6,24.79,Yes,None,9.7,6.01,0,440
StormWarrior1841,2025,4,Europe,iOS,23,95,26.32,36.82,No,Minor,3.3,6.55,0,2185
EliteWizard749,2021,10,Asia,iOS,24,116,16.37,5.71,No,Minor,2.5,6.02,0,2784
SilentViper2254,2015,7,Europe,Android,30,44,12.46,23.95,Yes,Minor,6.6,3.67,0,1320
NightMaster2852,2025,3,North America,iOS,11,42,53.38,1.11,Yes,Major,9.7,8.79,0,462
WarSniper1601,2014,4,Asia,Android,24,49,52.46,13,No,Minor,9.9,3.31,0,1176
EliteSniper8960,2014,8,Europe,Android,4,21,18.4,60.71,No,None,3.1,14.99,1,84
ToxicChampion4466,2017,4,Europe,Android,9,94,11.5,15.45,No,Major,3.7,11.46,0,846
GhostLegend2153,2019,9,North America,iOS,8,17,57.83,10.58,No,Major,8.1,12.06,1,136
RoyalSlayer9272,2026,4,Europe,iOS,16,14,31.51,0.12,No,None,2.4,9.9,0,224
UltraLegend3023,2022,4,Europe,Android,27,106,10.14,5.91,No,None,3.9,5.83,0,2862
RoyalWizard8600,2014,5,Asia,Android,13,94,16.84,11.19,Yes,Major,6,8.41,0,1222
IronRider2352,2025,1,North America,Android,5,35,43.71,9.48,Yes,None,3.2,12.58,1,175
WarKnight3719,2014,7,North America,Android,13,91,9.47,11.56,No,Minor,1.2,12.29,1,1183
IronHunter6177,2026,9,Asia,iOS,19,54,28.82,0.48,Yes,Minor,1.2,9.43,0,1026
EliteWizard7491,2026,12,South America,iOS,2,88,28.52,15.15,No,Minor,9.7,13,1,176
ToxicSniper9732,2018,9,Asia,Android,12,27,42.71,5.79,No,Major,5.4,11.14,0,324
GhostTitan9258,2023,1,Asia,Android,9,49,15.97,10.24,Yes,Major,9.7,10.61,0,441
ShadowDestroyer441,2018,6,South America,Android,1,95,59.11,43.5,No,None,4.4,14.74,1,95
IronTitan91,2018,3,Europe,iOS,23,83,13.54,35.22,No,Major,8.4,5.4,0,1909
IceWarrior5074,2023,4,North America,iOS,27,42,37.91,10.15,Yes,Minor,2.3,4.75,0,1134
NightRider3221,2019,8,North America,Android,29,15,23.05,1.11,No,Minor,1.5,5.81,0,435
ProKing9836,2021,4,South America,iOS,14,12,12.31,43.95,Yes,Minor,4.2,9.62,0,168
ShadowLegend8868,2016,8,North America,iOS,7,82,34.64,10.18,No,Minor,1.4,12.17,1,574
IronRider8040,2022,4,South America,Android,17,17,14.32,13.06,No,None,5.4,7.68,0,289
ToxicWizard514,2026,9,Europe,iOS,30,90,42.39,1.79,Yes,None,6.7,2.82,0,2700
RoyalTitan2935,2014,6,South America,iOS,23,38,6.78,23.59,No,Minor,2.1,6.4,0,874
UltraHunter5715,2017,1,North America,iOS,14,69,33.07,24.9,Yes,None,4.8,10.83,0,966
ShadowLegend6109,2022,10,North America,iOS,17,105,17.04,10.51,Yes,None,9.2,8.31,0,1785
ToxicTitan3433,2021,2,South America,iOS,2,100,57.25,43.94,No,None,6.1,14.2,1,200
NightTitan1682,2023,7,North America,iOS,9,79,44.08,1,Yes,None,5.5,9.78,0,711
ShadowKing4726,2022,10,South America,Android,15,14,46.54,7.35,No,Minor,6.8,8.25,0,210
StormKnight4395,2014,7,North America,Android,24,98,43.79,4.63,Yes,Major,9,4.63,0,2352
GhostWizard2197,2022,3,Asia,Android,16,80,41.62,23.94,No,None,8.2,8.85,0,1280
ShadowWizard2675,2016,1,Europe,iOS,9,110,12.59,4.58,No,None,3.3,11.03,0,990
ProSniper810,2024,8,North America,iOS,28,109,59.86,24.26,Yes,None,1.3,3.67,0,3052
StormHunter7667,2025,10,North America,iOS,25,102,41.16,31.85,No,None,3.7,5.98,0,2550
StormChampion8960,2023,11,North America,Android,4,93,54.36,30.58,Yes,None,9.1,11.42,0,372
FireViper7612,2022,11,South America,Android,15,40,32.71,0.57,Yes,None,5,10.15,0,600
EliteHunter9538,2014,10,North America,iOS,21,8,20.73,53.33,Yes,None,7.7,6.89,0,168
UltraHunter6642,2014,7,South America,iOS,10,25,29.05,25.08,Yes,None,8,10.27,0,250
ToxicChampion2676,2022,10,North America,iOS,7,65,26.95,33.51,No,Minor,6.6,11.68,0,455
DarkRaider7959,2024,8,Asia,iOS,6,98,5.88,20.75,Yes,Minor,2.7,11.92,0,588
GhostLegend7187,2019,1,Asia,iOS,15,42,42.12,15.06,Yes,None,5.7,10.28,0,630
WarSlayer1213,2017,3,Europe,Android,25,80,45.57,20.69,No,Minor,5.2,4.16,0,2000
DarkChampion134,2020,2,South America,Android,2,43,7.25,8.93,No,None,6.8,13.38,1,86
ShadowHunter8008,2018,1,Europe,iOS,24,93,18.53,12.24,Yes,None,8.5,4.7,0,2232
RoyalWizard2867,2023,5,North America,Android,30,58,41.54,24.93,Yes,Minor,1.3,3.84,0,1740
ProDestroyer5757,2020,3,North America,iOS,15,66,22.7,22.03,Yes,Minor,3.9,10.28,0,990
IronWarrior36,2021,10,Asia,Android,18,23,56.36,18.01,No,None,7.8,5.68,0,414
SilentViper1194,2021,8,Europe,iOS,14,6,11.19,1.01,Yes,Minor,8.4,9.16,0,84
ToxicSlayer8314,2014,6,North America,iOS,30,26,56.04,6.79,Yes,Major,2.6,2.9,0,780
FireMaster6167,2021,10,North America,iOS,18,98,55.27,18.5,No,Major,4.2,8.55,0,1764
FireDestroyer364,2019,9,South America,iOS,3,61,57.57,12.46,No,None,5.5,14.5,1,183
ToxicDestroyer8453,2017,9,North America,Android,20,119,9.25,8.25,No,None,6.2,7.6,0,2380
ShadowKing6485,2026,11,Europe,iOS,22,104,19.98,25.25,No,None,4.6,6.7,0,2288
UltraViper3119,2025,6,Asia,iOS,14,7,18.82,9.79,No,None,7.4,9.42,0,98
IceMaster2944,2021,2,Asia,iOS,6,27,53.69,47.81,Yes,None,5.1,13.28,1,162
IronRider4818,2016,9,North America,iOS,14,8,49.39,15.17,Yes,None,4,8.25,0,112
DarkWizard4964,2026,2,North America,Android,2,32,13.74,13.21,No,None,4.8,14.56,1,64
FireWarrior2094,2017,3,North America,Android,22,82,12.78,8.23,No,None,2.5,6.37,0,1804
EliteSlayer5143,2019,6,South America,Android,16,74,31.08,2.88,No,Major,2.3,9.33,0,1184
RoyalKing7477,2024,2,North America,iOS,24,74,14.53,0.19,Yes,None,6.6,5.36,0,1776
IceTitan6688,2020,5,North America,Android,16,45,31.17,22.6,Yes,None,4.7,9.96,0,720
NightMaster1412,2017,2,South America,iOS,21,41,51.46,1.35,Yes,Major,9.5,5.75,0,861
NightWarrior9227,2017,12,Europe,Android,17,11,32.5,7.86,Yes,Minor,4.1,8.2,0,187
GhostRaider2575,2020,4,South America,Android,16,81,44.84,41.69,No,Major,6.8,7.73,0,1296
ShadowRider2174,2019,11,Asia,iOS,16,5,18.75,13,No,None,7.3,7.32,0,80
EliteWizard8967,2026,11,South America,Android,8,92,19.62,42.97,Yes,None,8.1,11.24,0,736
IronViper3625,2024,3,South America,iOS,6,38,37.66,1.27,No,None,4.3,13.34,1,228
ShadowKnight7754,2021,5,Europe,Android,18,56,51.88,37.08,Yes,Minor,5.4,8.96,0,1008
StormHunter707,2014,6,Europe,iOS,23,14,34.21,53.61,No,Major,8,3.75,0,322
StormRaider4513,2023,7,North America,iOS,14,64,15.91,48.98,No,None,8.8,9.6,0,896
UltraDestroyer7982,2026,10,South America,iOS,16,10,16.98,8.21,No,None,3.6,9.06,0,160
EliteMaster5594,2024,8,Europe,iOS,8,72,38.94,2,Yes,None,3.2,12.86,1,576
NightViper6930,2020,9,Asia,Android,18,76,10.69,49.32,Yes,Major,4.1,8.61,0,1368
IceTitan4886,2025,4,North America,iOS,14,114,8.6,3.42,Yes,None,6.3,7.99,0,1596
IceLegend8893,2020,4,South America,Android,17,52,10.65,15.79,No,Minor,8.5,7.72,0,884
RoyalSlayer7307,2024,7,Asia,iOS,22,83,26.58,10.47,No,None,6.8,4.79,0,1826
EliteViper2034,2020,12,Europe,iOS,29,49,24.49,63.33,No,None,2.8,3.59,0,1421
ToxicHunter6403,2020,10,North America,iOS,22,16,5.12,10.76,No,None,1.5,8.37,0,352
IronKnight1476,2023,10,Asia,iOS,8,107,13.89,9.25,No,Major,6,12.52,1,856
ToxicTitan6011,2023,11,South America,Android,30,115,24.11,17.68,No,None,7.9,2.71,0,3450
IronWizard2803,2021,9,Asia,Android,16,74,28.65,15,Yes,None,5.5,7.43,0,1184
ProChampion4627,2022,11,North America,iOS,23,25,27.13,12.03,Yes,None,4.3,5.12,0,575
SilentKnight8334,2022,2,South America,Android,24,114,22.58,13.97,No,Minor,2.8,6.59,0,2736
IronRaider2005,2015,11,South America,Android,10,100,49.66,2.07,No,None,6.2,9.98,0,1000
NightRider2799,2026,6,Asia,iOS,10,100,27.88,54.64,No,None,6.5,9.92,0,1000
RoyalRaider6814,2026,10,North America,Android,30,95,40.45,5.76,No,None,8.5,1,0,2850
NightWizard7789,2020,10,South America,iOS,21,115,50.79,16.89,Yes,None,7.7,5.49,0,2415
IronChampion6786,2020,8,North America,iOS,18,79,51.95,0.72,Yes,Minor,5.6,6.49,0,1422
FireSniper7381,2017,5,Europe,Android,21,90,52.14,7.01,Yes,Minor,8.3,6.21,0,1890
ProSniper5097,2022,5,Asia,Android,18,40,32.21,23.34,Yes,Minor,2,7.21,0,720
IronRaider1155,2021,8,North America,iOS,9,91,41.37,12.23,Yes,None,3.1,10.58,0,819
ToxicDestroyer4713,2025,1,Europe,iOS,21,105,22.31,26.2,No,None,7.8,6.64,0,2205
DarkWarrior3060,2014,6,Europe,iOS,1,27,52.4,3.38,Yes,None,4.8,13.57,1,27
FireDestroyer3578,2015,10,North America,Android,25,59,16.73,88.57,No,Minor,6.2,5.62,0,1475
ProHunter1646,2026,9,North America,iOS,16,31,48.32,11.8,No,None,8.8,6.01,0,496
UltraSniper9128,2026,12,Asia,iOS,10,102,30.84,15.48,No,Major,9.4,8.66,0,1020
SilentLegend3987,2015,6,Asia,iOS,15,24,21.43,5.96,Yes,Minor,9.4,7.65,0,360
IronHunter6753,2025,7,South America,iOS,5,19,25.88,8.28,No,None,4.2,12.95,1,95
StormWarrior7436,2025,4,Asia,iOS,27,46,37.35,21.26,No,Minor,6.6,3.65,0,1242
WarSniper2091,2024,12,North America,Android,17,8,56.15,8.36,Yes,None,6.6,9.18,0,136
WarRider5491,2021,10,South America,Android,9,33,10.36,25.36,No,Minor,3.6,12.16,1,297
EliteHunter9030,2014,1,Europe,Android,25,59,55.57,6.73,No,None,5.1,3.91,0,1475
EliteKnight6178,2017,9,Europe,Android,26,108,49.86,29,Yes,None,4.8,3.7,0,2808
StormWizard211,2023,12,North America,Android,26,79,37.3,22.48,No,None,7.1,4.81,0,2054
ShadowTitan4820,2025,6,South America,iOS,25,53,12.17,4.77,Yes,Minor,6.4,4.05,0,1325
IceRider2216,2018,3,South America,Android,6,75,49.69,1.03,Yes,None,9.2,11.69,0,450
SilentTitan242,2022,4,Asia,iOS,26,79,42.98,53.25,No,None,3.2,4.87,0,2054
DarkDestroyer2417,2020,10,Europe,Android,26,58,32.35,5.36,Yes,Major,6.4,2.94,0,1508
StormKnight9440,2021,12,Europe,Android,2,110,53.72,17.22,Yes,None,7.3,15,1,220
ShadowTitan523,2024,6,Asia,iOS,28,37,41.54,7.07,Yes,Minor,1.5,4.59,0,1036
WarRaider1408,2022,6,Europe,Android,13,98,20.87,21.47,Yes,Minor,6.7,8.2,0,1274
GhostWarrior33,2026,12,Asia,Android,23,100,7.4,24.16,No,Minor,6.3,6.39,0,2300
GhostHunter2756,2020,9,Europe,iOS,18,108,46.76,1.54,No,None,3.9,8.05,0,1944
ShadowMaster2451,2018,4,Europe,Android,20,41,19.05,1.03,Yes,None,9.9,4.4,0,820
UltraKing5930,2026,5,Europe,Android,4,81,20.43,93.64,Yes,None,4.7,13.72,1,324
ProRider9107,2018,5,Asia,Android,10,11,29.73,29.22,Yes,None,2.6,12.45,1,110
RoyalWizard2244,2023,3,Europe,iOS,23,28,46.25,6.06,Yes,None,6,4.99,0,644
IronViper4005,2024,2,Europe,Android,22,59,55.84,13.52,No,Major,4.2,6.45,0,1298
DarkTitan2488,2019,8,South America,Android,28,15,16.89,63.39,No,None,3.1,5.51,0,420
IceRider4524,2018,10,Europe,iOS,11,99,53.51,15.7,Yes,None,4,10.53,0,1089
EliteWarrior5130,2026,9,North America,Android,28,112,38.24,10.87,No,Minor,7.6,4.31,0,3136
GhostTitan7877,2025,10,Europe,iOS,13,82,52.06,0.77,Yes,None,3.7,9.47,0,1066
StormWarrior6735,2024,11,Europe,iOS,28,48,51.65,17.58,No,Minor,6.2,3.39,0,1344
EliteSlayer1572,2022,9,South America,iOS,26,94,26.58,42.68,No,None,1,6.6,0,2444
WarWizard6528,2016,5,South America,iOS,23,69,42.3,15.65,Yes,Major,2,6.14,0,1587
ShadowViper7580,2016,11,Asia,Android,22,10,57.06,30.45,Yes,Major,7.7,4.92,0,220
SilentDestroyer1863,2020,9,Asia,Android,17,35,41.98,43.43,No,Minor,2.8,9.33,0,595
StormMaster1536,2020,4,North America,iOS,11,47,30.2,10.46,No,Major,8.1,9.64,0,517
IceWizard8866,2019,2,South America,Android,4,111,25.46,10.61,No,Major,3.5,13.3,1,444
ToxicDestroyer4100,2016,3,Asia,Android,14,16,12.88,50.86,Yes,Major,2.9,9.96,0,224
NightWizard4737,2026,1,Asia,Android,3,69,59.93,8.33,No,Major,7.2,12.46,1,207
SilentTitan6350,2020,5,Asia,iOS,23,56,41.18,21.67,Yes,None,1.9,6.29,0,1288
UltraTitan3948,2018,1,South America,Android,29,74,20.21,19.35,No,None,4.3,4.57,0,2146
ToxicTitan5596,2020,12,South America,iOS,23,97,9.09,13.28,No,Major,1.7,6.92,0,2231
StormSlayer9297,2015,11,North America,iOS,12,34,46.47,20.54,No,Minor,2.8,10.66,0,408
RoyalWizard7477,2019,1,South America,Android,28,81,52.03,24.29,Yes,Minor,2.4,3.99,0,2268
SilentChampion4676,2021,11,South America,Android,27,98,28.53,51.76,No,None,8.3,3.97,0,2646
SilentChampion1990,2014,11,South America,iOS,4,80,57.58,32.27,Yes,Minor,6.2,14.09,1,320
FireWarrior17,2017,7,North America,iOS,16,78,23.07,8.86,Yes,Minor,8.4,6.86,0,1248
IronSniper4846,2024,2,Europe,iOS,7,59,46.58,11.32,No,None,9.9,12.22,1,413
IronChampion2890,2014,8,Europe,Android,20,43,19.46,46.8,Yes,None,6,7.09,0,860
IronMaster1679,2014,6,Asia,iOS,25,78,23.48,6.32,Yes,Major,9.6,4.76,0,1950
EliteMaster6381,2023,4,Europe,Android,19,86,38.3,7.86,No,Minor,1.9,8.25,0,1634
StormRaider149,2025,9,Europe,Android,26,10,7.02,23.37,No,Minor,2,6.13,0,260
NightSlayer3105,2024,10,North America,Android,18,60,16.6,2.35,No,None,5.5,9.11,0,1080
DarkViper4797,2021,8,North America,Android,21,12,14.7,30.95,No,None,2.1,8.8,0,252
StormKnight4539,2020,10,Europe,iOS,9,88,23.04,59.27,No,Major,9.2,9.3,0,792
UltraRaider3745,2025,3,Europe,iOS,11,59,47.76,20.61,No,None,5.5,11.16,0,649
GhostSlayer3754,2023,3,Europe,iOS,19,109,54.92,1.5,No,Major,8.9,5.48,0,2071
StormKnight2914,2026,4,Asia,iOS,17,20,5.7,5.45,Yes,Major,3,10.21,0,340
StormWarrior8411,2014,9,North America,iOS,25,6,19.15,2.05,No,Minor,6.9,5.3,0,150
GhostRider552,2024,9,Europe,iOS,21,68,6.4,7.4,No,Minor,3.4,8.03,0,1428
GhostMaster8926,2026,5,South America,iOS,18,15,52.37,56.12,Yes,Minor,6,8.81,0,270
IronRaider8992,2015,12,Europe,Android,6,92,15.93,8.9,Yes,Minor,8.8,12.16,1,552
IceWarrior3221,2017,9,South America,iOS,3,87,47.39,4.08,Yes,None,3.6,13.66,1,261
DarkRaider7224,2014,6,Asia,Android,14,8,6.83,21.67,Yes,Major,5.2,9.82,0,112
NightSlayer6092,2016,8,South America,Android,9,7,26.91,45.98,Yes,Minor,5.6,11.33,0,63
NightViper1426,2021,11,North America,iOS,3,19,24.72,0.7,No,None,6.6,14.01,1,57
StormKnight8976,2021,8,Asia,iOS,2,108,23.11,22.08,Yes,Minor,8.2,12.53,1,216
UltraLegend5880,2021,12,Asia,iOS,19,72,36.36,6.82,No,None,2.1,8.42,0,1368
FireKnight7071,2019,10,Europe,iOS,6,47,26.52,9.37,No,Minor,5.8,11.69,0,282
RoyalTitan1746,2019,7,Asia,Android,3,85,27.18,5.42,Yes,None,2.3,15.29,1,255
SilentLegend6476,2018,4,Asia,Android,25,13,15.41,47.31,Yes,None,2.6,6.62,0,325
NightSniper3458,2026,4,South America,Android,25,29,27.8,43.44,No,None,5.4,3.91,0,725
DarkRaider7364,2022,6,Europe,Android,9,69,45.76,18.57,No,None,1.7,13.77,1,621
EliteRaider6511,2017,9,North America,iOS,18,108,22.77,0.32,Yes,None,1.8,8.9,0,1944
DarkDestroyer8177,2023,7,Europe,Android,7,70,52.14,58.59,Yes,None,2.6,14.07,1,490
UltraChampion7313,2025,5,North America,Android,28,59,14.14,12.6,Yes,Minor,5.3,2.97,0,1652
ProWarrior4576,2025,5,South America,iOS,2,49,51.56,13.43,Yes,None,2.6,14,1,98
NightRaider1776,2025,8,Asia,iOS,1,37,38.87,29.65,No,None,4.4,16.13,1,37
ToxicTitan7967,2020,6,Asia,iOS,5,26,28.31,19.02,No,None,8.8,13.34,1,130
IronSniper7439,2014,1,Europe,Android,27,46,6.94,2.59,No,Minor,9.3,2.01,0,1242
GhostKnight4078,2022,1,Europe,iOS,27,80,11.96,2.23,Yes,Major,6,4.09,0,2160
SilentTitan900,2020,9,Europe,iOS,24,31,27.78,5.81,No,None,9.9,4.58,0,744
FireMaster7793,2023,8,Asia,Android,30,15,53.29,1.46,No,None,7.3,1.84,0,450
ToxicRaider3599,2025,6,Asia,iOS,3,46,57.63,35.79,No,None,2.2,14.37,1,138
IronHunter4971,2022,1,South America,Android,7,82,56.13,0.81,No,Minor,7.7,11.39,0,574
EliteWarrior4357,2020,2,North America,iOS,6,82,20.07,58.37,Yes,None,7,10.7,0,492
ProRider7210,2015,10,Europe,iOS,27,108,19.11,2.36,No,None,8.8,3.31,0,2916
GhostHunter3015,2019,3,Asia,iOS,29,111,45.67,38.99,No,None,5.5,2.9,0,3219
ShadowSlayer2382,2023,10,North America,iOS,30,26,56.73,5.42,No,Minor,6.3,3.3,0,780
NightDestroyer3843,2025,12,Europe,Android,1,13,12.33,21.62,Yes,Minor,4.6,13.92,1,13
ProTitan3383,2024,3,Europe,Android,28,83,25.77,8.37,No,Major,1.2,5.79,0,2324
WarHunter9770,2017,2,North America,Android,23,101,51,1.39,No,None,6.4,4.13,0,2323
GhostLegend7997,2016,12,North America,iOS,19,61,32.06,26.22,Yes,Minor,9.5,5.46,0,1159
SilentRider4595,2015,2,North America,Android,30,87,51.33,32.99,Yes,Minor,2.5,3.91,0,2610
FireTitan3568,2019,6,Asia,Android,20,35,11.42,7.1,No,None,2.5,6.69,0,700
IronSlayer8242,2021,7,South America,iOS,14,22,47.74,30.7,Yes,Major,4.7,8.65,0,308
GhostRaider1042,2019,4,Europe,Android,10,16,26.43,12.23,No,Minor,8.6,8.9,0,160
UltraDestroyer9731,2022,1,Europe,Android,2,44,43.12,26.15,Yes,None,6.3,14.91,1,88
WarKnight6035,2018,6,North America,Android,11,105,21.12,20.73,No,Minor,5.6,10.19,0,1155
ShadowSniper7889,2015,7,Asia,iOS,16,49,43.05,53.15,No,None,8.8,8.11,0,784
ToxicSlayer9426,2021,4,North America,Android,17,53,43.62,7.95,Yes,None,2.8,9.13,0,901
SilentWizard160,2022,6,Asia,iOS,5,5,28.06,2.33,Yes,None,9.6,11.96,0,25
UltraSlayer4811,2023,9,South America,iOS,22,102,58.31,31.05,No,None,9.7,6.1,0,2244
